BEA_Summary,BEA_Detail,DnB_Share_RoUS,X_Share_US,alpha_RoUS,RoUS_Share_Used,DetailedOutput_CA_RoUS,D_cal_RoUS,RoUS_Direct_Emissions,RoUS_Output_Weight,RoUS_Emissions_Weight
561,561300,0.09643465424217093,0.41148766874848336,0.0,0.41148766874848336,463882068864.8295,0.0009691549748110746,449573614.766003,0.41148766874848336,0.027777490773363205
561,561400,0.055201355395732475,0.08549497426465892,0.0,0.08549497426465892,96380981865.28345,0.00479830559295769,462465404.33894324,0.08549497426465892,0.028574026766919843
561,561500,0.05665635708835786,0.06289938737542095,0.0,0.06289938737542095,70908316729.83919,0.0024853205539176913,176229897.01237503,0.06289938737542095,0.01088859349719599
561,561600,0.04500672128729583,0.07149167060466344,0.0,0.07149167060466344,80594648601.64519,0.006681566657784415,538498516.8926039,0.07149167060466344,0.033271831560309835
561,561700,0.05879560318189592,0.20857440259524632,0.0,0.20857440259524632,235132016671.1201,0.05308677564402429,12482400615.74673,0.20857440259524632,0.7712413641396553
561,561900,0.5572730710188496,0.059210442290253774,0.0,0.059210442290253774,66749661178.28714,0.014422642905408144,962706527.2314204,0.059210442290253774,0.059482075458422844
562,562000,1.0,1.0,0.2,1.0,135542031799.78928,0.7542874856468741,102237658365.7317,1.0,1.0
61,611100,0.5453364058989343,0.13456551477191028,0.2,0.21671969299731508,82626130800.25166,0.10008037201993907,8269253909.057332,0.2167196929973151,0.4636663366973447
61,611A00,0.4043718943559652,0.6556540567154074,0.2,0.6053976242435191,230812726776.6401,0.0357512184725533,8251836221.237414,0.6053976242435191,0.46268970741566867
61,611B00,0.0502916997451005,0.20978042851268222,0.2,0.1778826827591659,67819207426.34405,0.01936623333436674,1313402595.5703964,0.1778826827591659,0.07364395588698662
621,621100,0.2624258968502983,0.46129377600635624,0.2,0.4215202001751447,491375687152.81793,0.006604717188501976,3245397446.9501863,0.4215202001751447,0.38719916948074634
621,621200,0.04311780829224534,0.12098096302084985,0.2,0.10540833207512895,122876890795.572,0.0026553128305799954,326276584.7112593,0.10540833207512895,0.03892713440689198
621,621300,0.037201313403237304,0.09742766712610064,0.2,0.08538239638152798,99532201956.8577,0.011810075452817337,1175482815.095543,0.08538239638152798,0.14024352246027696
621,621400,0.11633225215817297,0.15231355156136053,0.2,0.14511729168072302,169166528407.75497,0.005220583769475797,883148032.544092,0.14511729168072302,0.10536588825229216
621,621500,0.30945780412114404,0.051358998222568716,0.2,0.10297875940228379,120044682656.76643,0.004487021425573007,538643063.1070234,0.10297875940228379,0.06426397693681489
621,621600,0.10918094541496318,0.08415661538289376,0.2,0.08916148138930764,103937567326.6195,0.008177673941595609,849967535.8797355,0.08916148138930764,0.10140721725393086
621,621900,0.12228397975993882,0.032468428679870265,0.2,0.050431538895883976,58789192235.25335,0.02318131497603324,1362810782.3919754,0.050431538895883976,0.16259309120904672
622,622000,1.0,1.0,0.2,1.0,977360847363.2911,0.019015641547064144,18585143535.595215,1.0,1.0
623,623A00,0.8677988508369094,0.7738099631374575,0.2,0.792607740677348,201626820163.62503,0.008803190220717119,1774959251.498713,0.792607740677348,0.7716440054241649
623,623B00,0.13220114916309053,0.2261900368625425,0.2,0.2073922593226521,52757296740.555695,0.009956375854063436,525271475.39332837,0.2073922593226521,0.22835599457583516
624,624100,0.695935914118773,0.5266447764119883,0.2,0.5605030039533453,138363187171.16214,0.0038911706550005722,538394773.6527778,0.5605030039533453,0.34312684780575076
624,624400,0.18429941749696901,0.2363256450125416,0.2,0.2259203995094271,55769668142.061386,0.013082205952539457,729590284.5392256,0.2259203995094271,0.464978537635464
624,624A00,0.11976466838425795,0.23702957857547013,0.2,0.21357659653722771,52722533855.536606,0.005711006403309221,301098728.44765675,0.21357659653722771,0.1918946145587852
711AS,711100,0.13373721058279542,0.1402168778830789,0.2,0.13892094442302222,27983715128.996307,0.0025182811040494525,70470861.03045419,0.13892094442302222,0.08413982214535598
711AS,711200,0.178727289687207,0.25557520878767476,0.2,0.24020562496758122,48386122117.10072,0.0033321660465778914,161230593.2441746,0.24020562496758122,0.19250386956521698
711AS,711500,0.06188759031555858,0.23342512286061726,0.2,0.19911761635160552,40109507434.536964,0.00046138561644264,18505949.81289449,0.19911761635160552,0.02209547752247452
711AS,711A00,0.3236790044438847,0.2652633588937017,0.2,0.2769464880037383,55787064063.38153,0.0031718490551258817,176948146.43768373,0.2769464880037383,0.2112700959306153
711AS,712000,0.3019689049705543,0.1055194315749274,0.2,0.1448093262540528,29169848727.60298,0.01406894977871869,410389136.8014676,0.1448093262540528,0.48999073483633726
713,713100,0.11319422216649491,0.15614739146296971,0.2,0.14755675760367476,27420404965.216766,0.029237429553106636,801702158.4881806,0.14755675760367476,0.03341168213199795
713,713200,0.20537207427020043,0.23973263146922397,0.2,0.2328605200294193,43272364229.9567,0.1162297498154458,5029536068.370713,0.23286052002941932,0.2096105874340096
713,713900,0.6814337035633047,0.6041199770678063,0.2,0.6195827223669059,115136774707.28679,0.1577552261293725,18163427929.754646,0.6195827223669059,0.7569777304339924
721,721000,1.0,1.0,0.2,1.0,299057105659.26904,0.014536926223885666,4347371081.697575,1.0,1.0
722,722110,0.37134792003075584,0.45471603488556994,0.2,0.4380424119146072,441399520566.84784,0.010862632894271659,4794760951.625181,0.4380424119146072,0.4016927382740611
722,722211,0.4943332561292741,0.4168299634264186,0.2,0.4323306219669897,435643956092.081,0.013597817158563019,5923806861.173173,0.4323306219669897,0.4962813001688386
722,722A00,0.13431882383997007,0.12845400168801144,0.2,0.1296269661184032,130620412866.21407,0.009323363641825198,1217821608.1970565,0.1296269661184032,0.10202596155710031
81,811100,0.11061972506499691,0.19434683308952047,0.2,0.17760141148461578,144447478034.10815,0.006864722015145975,991591782.4930569,0.17760141148461578,0.1048249090998394
81,811200,0.023839499762141638,0.030274645671957194,0.2,0.028987616489994088,23576322176.709026,0.004464953135259968,105267173.62079608,0.028987616489994084,0.011128190149230312
81,811300,0.030705469017471898,0.06079051796009745,0.2,0.054773508171572345,44548604948.162735,0.04177492523339665,1861014640.9616222,0.054773508171572345,0.19673488023650323
81,811400,0.025691092087048804,0.03518240823161141,0.2,0.03328414500269889,27070791633.758396,0.00556003015604901,150514417.83181593,0.03328414500269889,0.01591144707529464
81,812100,0.0459973826499462,0.11423702560528837,0.2,0.10058909701421995,81811519739.47525,0.004406795204551617,360526612.8649995,0.10058909701421995,0.038112628693462554
81,812200,0.018081506585140707,0.03342469850199682,0.2,0.0303560601186256,24689310127.28502,0.0013438964035047878,33179875.08507267,0.0303560601186256,0.0035075697995320186
81,812300,0.01852391032641103,0.04147263911792878,0.2,0.03688289335962523,29997739791.95155,0.020913463174564318,627356626.4591414,0.03688289335962523,0.06632023631379969
81,812900,0.040638085356232874,0.096946296748237,0.2,0.08568465446983617,69689379948.7845,0.006974129223326882,486022741.25634843,0.08568465446983617,0.051379297985467344
81,813100,0.12244826219706045,0.14167196847972216,0.2,0.13782722722318982,112098182161.9604,0.009670081561625035,1083998564.4160578,0.13782722722318982,0.11459357871399595
81,813A00,0.13774415515279356,0.08415846472660278,0.2,0.09487560281184095,77164598178.45131,0.0016729381377194623,129091599.17452894,0.09487560281184093,0.013646760076007033
81,813B00,0.42571091180075593,0.14113732001461465,0.2,0.19805203837184293,161080462273.26987,0.022541164880158514,3630941259.0739293,0.19805203837184293,0.3838405018568678
81,814000,0.0,0.026357181852422917,0.2,0.021085745481938336,17149541390.885372,0.0,0.0,0.021085745481938336,0.0
GFE,491000,0.0,0.8833656367574962,0.0,0.8833656367574962,91882522175.83992,0.04686902448569107,4306444181.666494,0.8833656367574962,0.27003148992955767
GFE,S00102,1.0,0.1166343632425037,0.0,0.1166343632425037,12131623668.802818,0.959598599840523,11641489086.375334,0.11663436324250369,0.7299685100704424
GFGD,S00500,1.0,1.0,0.2,1.0,705384241535.1094,0.009358456419189025,6601307683.189026,1.0,1.0
GFGN,S00600,1.0,1.0,0.2,1.0,519075501560.8665,0.07902332823590563,41019073739.0617,1.0,1.0
GSLE,S00203,1.0,1.0,0.2,1.0,399402511194.9915,0.634743697972121,253518226935.26038,1.0,1.0
GSLG,GSLGE,0.0013365063734126189,0.44954834842511443,0.0,0.44954834842511443,1139909415509.5015,0.05040875733216237,57461417107.065506,0.44954834842511443,0.3252883844307636
GSLG,GSLGH,3.965068101234039e-05,0.1379244081370006,0.0,0.1379244081370006,349731751912.1798,0.03126493083737824,10934339035.169426,0.1379244081370006,0.061899160491312485
GSLG,GSLGO,0.998623842945575,0.41252724343788494,0.0,0.41252724343788494,1046035850418.3411,0.10348771338084756,108251858274.1844,0.41252724343788494,0.6128124550779239
HS,531HSO,0.5,0.763775469811908,0.2,0.7110203758495265,1548850345053.7173,0.01775927080761848,27506452718.28229,0.7110203758495265,0.7067369768064384
HS,531HST,0.5,0.23622453018809195,0.2,0.28897962415047357,629498402270.3695,0.018131738517590486,11413900427.207329,0.28897962415047357,0.2932630231935615
ORE,531ORE,1.0,1.0,0.2,1.0,1683949018832.8154,0.026677510325182507,44923567336.993385,1.0,1.0
